location,population,date,HighestInfectionCount,PercentPopulationInfected
Georgia,3989175,1/30/2021,257632,6.46
Armenia,2963234,3/30/2021,191491,6.46
Qatar,2881060,4/7/2021,186201,6.46
Malta,441539,3/24/2021,28510,6.46
Italy,60461828,4/21/2021,3904899,6.46
Jordan,10203140,4/9/2021,659250,6.46
Lebanon,6825442,3/22/2021,441014,6.46
Lithuania,2722291,1/23/2021,175929,6.46
Montenegro,628062,12/11/2020,40546,6.46
Netherlands,17134873,3/1/2021,1107347,6.46
Israel,8655541,1/18/2021,558249,6.45
Liechtenstein,38137,1/27/2021,2458,6.45
United Kingdom,67886004,4/5/2021,4376629,6.45
United Kingdom,67886004,4/6/2021,4379033,6.45
United Kingdom,67886004,4/7/2021,4381830,6.45
United Kingdom,67886004,4/9/2021,4380167,6.45
Switzerland,8654618,3/2/2021,558622,6.45
Austria,9006400,4/13/2021,581263,6.45
Armenia,2963234,3/29/2021,190741,6.44
Georgia,3989175,1/29/2021,256956,6.44
Bahrain,1701583,2/10/2021,109604,6.44
Belgium,11589616,2/18/2021,746302,6.44
Lebanon,6825442,3/21/2021,439568,6.44
Liechtenstein,38137,1/26/2021,2455,6.44
Netherlands,17134873,2/28/2021,1103564,6.44
Poland,37846605,4/4/2021,2438542,6.44
Italy,60461828,4/20/2021,3891063,6.44
North Macedonia,2083380,4/3/2021,134134,6.44
Switzerland,8654618,3/1/2021,557492,6.44
United Kingdom,67886004,4/3/2021,4371393,6.44
United Kingdom,67886004,4/4/2021,4373798,6.44
United Kingdom,67886004,4/1/2021,4364547,6.43
United Kingdom,67886004,4/2/2021,4367969,6.43
Spain,46754783,2/9/2021,3005487,6.43
Argentina,45195777,4/27/2021,2905172,6.43
Austria,9006400,4/12/2021,578950,6.43
Brazil,212559409,4/14/2021,13673507,6.43
Croatia,4105268,3/26/2021,264111,6.43
Liechtenstein,38137,1/25/2021,2454,6.43
Lithuania,2722291,1/22/2021,174922,6.43
Malta,441539,3/23/2021,28409,6.43
Qatar,2881060,4/6/2021,185261,6.43
Italy,60461828,4/19/2021,3878994,6.42
Jordan,10203140,4/8/2021,655456,6.42
Kuwait,4270563,4/30/2021,273991,6.42
United Kingdom,67886004,3/30/2021,4355867,6.42
United Kingdom,67886004,3/31/2021,4359982,6.42
Serbia,6804596,2/21/2021,436640,6.42
Slovakia,5459643,3/23/2021,350551,6.42
Cyprus,875899,4/18/2021,56259,6.42
Belgium,11589616,2/17/2021,743882,6.42
France,68147687,3/23/2021,4373607,6.42
Georgia,3989175,1/28/2021,256287,6.42
Armenia,2963234,3/28/2021,190317,6.42
Austria,9006400,4/11/2021,577007,6.41
Georgia,3989175,1/27/2021,255564,6.41
Netherlands,17134873,2/27/2021,1098875,6.41
Panama,4314768,1/9/2021,276772,6.41
Portugal,10196707,1/26/2021,653878,6.41
Malta,441539,3/22/2021,28319,6.41
San Marino,33938,12/22/2020,2176,6.41
United Kingdom,67886004,3/29/2021,4351796,6.41
Sweden,10099270,2/24/2021,647470,6.41
Switzerland,8654618,2/26/2021,554932,6.41
Switzerland,8654618,2/27/2021,554932,6.41
Switzerland,8654618,2/28/2021,554932,6.41
Switzerland,8654618,2/25/2021,553867,6.4
Slovakia,5459643,3/22/2021,349270,6.4
United Kingdom,67886004,3/27/2021,4343066,6.4
United Kingdom,67886004,3/28/2021,4347013,6.4
United States,331002647,1/5/2021,21181440,6.4
France,68147687,3/22/2021,4358910,6.4
Belgium,11589616,2/16/2021,741205,6.4
Czechia,10708982,12/29/2020,685202,6.4
Armenia,2963234,3/27/2021,189540,6.4
Brazil,212559409,4/13/2021,13599994,6.4
Montenegro,628062,12/10/2020,40165,6.4
Lebanon,6825442,3/20/2021,436575,6.4
Liechtenstein,38137,1/24/2021,2441,6.4
Luxembourg,625976,12/10/2020,40037,6.4
Italy,60461828,4/18/2021,3870131,6.4
Qatar,2881060,4/5/2021,184334,6.4
Liechtenstein,38137,1/23/2021,2437,6.39
Lithuania,2722291,1/21/2021,173889,6.39
United Kingdom,67886004,3/26/2021,4339157,6.39
Switzerland,8654618,2/24/2021,552698,6.39
Spain,46754783,2/8/2021,2989085,6.39
Slovakia,5459643,3/21/2021,348869,6.39
Bahrain,1701583,2/9/2021,108807,6.39
Georgia,3989175,1/26/2021,254822,6.39
Estonia,1326539,3/14/2021,84807,6.39
Croatia,4105268,3/25/2021,262309,6.39
Belgium,11589616,2/15/2021,739488,6.38
Austria,9006400,4/10/2021,574755,6.38
Liechtenstein,38137,1/22/2021,2432,6.38
Poland,37846605,4/3/2021,2415584,6.38
Netherlands,17134873,2/26/2021,1093899,6.38
Italy,60461828,4/17/2021,3857443,6.38
Jordan,10203140,4/7/2021,650681,6.38
Kuwait,4270563,4/29/2021,272562,6.38
Serbia,6804596,2/20/2021,434122,6.38
United Kingdom,67886004,3/25/2021,4332922,6.38
United Kingdom,67886004,3/23/2021,4321019,6.37
United Kingdom,67886004,3/24/2021,4326645,6.37
Slovakia,5459643,3/20/2021,347944,6.37
Switzerland,8654618,2/23/2021,551355,6.37
Argentina,45195777,4/26/2021,2879677,6.37
Belgium,11589616,2/14/2021,738631,6.37
France,68147687,3/21/2021,4343097,6.37
Israel,8655541,1/17/2021,551689,6.37
Qatar,2881060,4/4/2021,183424,6.37
Malta,441539,3/21/2021,28128,6.37
North Macedonia,2083380,4/2/2021,132740,6.37
Lebanon,6825442,3/19/2021,434322,6.36
Hungary,9660350,3/26/2021,614612,6.36
Sweden,10099270,2/23/2021,642099,6.36
Switzerland,8654618,2/22/2021,550224,6.36
United Kingdom,67886004,3/22/2021,4315602,6.36
Georgia,3989175,1/24/2021,253518,6.36
Georgia,3989175,1/25/2021,253816,6.36
Brazil,212559409,4/12/2021,13517808,6.36
Belgium,11589616,2/13/2021,737115,6.36
Armenia,2963234,3/26/2021,188446,6.36
Andorra,77265,11/3/2020,4910,6.35
Austria,9006400,4/9/2021,571616,6.35
Croatia,4105268,3/24/2021,260636,6.35
Bahrain,1701583,2/8/2021,108048,6.35
Italy,60461828,4/16/2021,3842079,6.35
Kuwait,4270563,4/28/2021,271145,6.35
Netherlands,17134873,2/25/2021,1088730,6.35
United Kingdom,67886004,3/21/2021,4310195,6.35
United Kingdom,67886004,3/20/2021,4304839,6.34
Serbia,6804596,2/19/2021,431680,6.34
Slovakia,5459643,3/19/2021,346149,6.34
Slovenia,2078932,1/6/2021,131724,6.34
Belgium,11589616,2/12/2021,735220,6.34
Georgia,3989175,1/23/2021,252972,6.34
Brazil,212559409,4/11/2021,13482023,6.34
Qatar,2881060,4/3/2021,182548,6.34
Lithuania,2722291,1/20/2021,172612,6.34
Liechtenstein,38137,1/21/2021,2415,6.33
Panama,4314768,1/8/2021,273037,6.33
Italy,60461828,4/15/2021,3826156,6.33
Jordan,10203140,4/6/2021,645449,6.33
United Kingdom,67886004,3/18/2021,4294328,6.33
United Kingdom,67886004,3/19/2021,4299200,6.33
United States,331002647,1/4/2021,20946329,6.33
Switzerland,8654618,2/19/2021,547775,6.33
Switzerland,8654618,2/20/2021,547775,6.33
Switzerland,8654618,2/21/2021,547775,6.33
Brazil,212559409,4/10/2021,13445006,6.33
Belgium,11589616,2/11/2021,733100,6.33
Andorra,77265,11/2/2020,4888,6.33
Argentina,45195777,4/25/2021,2860884,6.33
Armenia,2963234,3/25/2021,187441,6.33
France,68147687,3/20/2021,4312510,6.33
Cyprus,875899,4/17/2021,55407,6.33
Georgia,3989175,1/22/2021,251974,6.32
Estonia,1326539,3/13/2021,83872,6.32
Austria,9006400,4/8/2021,568914,6.32
Netherlands,17134873,2/24/2021,1083686,6.32
Malta,441539,3/20/2021,27904,6.32
Switzerland,8654618,2/18/2021,546754,6.32
United Kingdom,67886004,3/17/2021,4287996,6.32
United Kingdom,67886004,3/16/2021,4282203,6.31
Serbia,6804596,2/18/2021,429048,6.31
Slovakia,5459643,3/18/2021,344470,6.31
Bahrain,1701583,2/7/2021,107329,6.31
Belgium,11589616,2/10/2021,730951,6.31
Kuwait,4270563,4/27/2021,269681,6.31
Lebanon,6825442,3/18/2021,430734,6.31
Liechtenstein,38137,1/20/2021,2405,6.31
Montenegro,628062,12/9/2020,39607,6.31
Poland,37846605,4/2/2021,2387511,6.31
Portugal,10196707,1/25/2021,643113,6.31
Qatar,2881060,4/2/2021,181678,6.31
North Macedonia,2083380,4/1/2021,131424,6.31
Italy,60461828,4/14/2021,3809193,6.3
Lithuania,2722291,1/19/2021,171380,6.3
Netherlands,17134873,2/23/2021,1079272,6.3
Switzerland,8654618,2/17/2021,545535,6.3
United Kingdom,67886004,3/15/2021,4276840,6.3
Argentina,45195777,4/24/2021,2845872,6.3
Croatia,4105268,3/23/2021,258745,6.3
Czechia,10708982,12/28/2020,674340,6.3
Brazil,212559409,4/9/2021,13373174,6.29
Georgia,3989175,1/21/2021,251071,6.29
Latvia,1886202,4/30/2021,118558,6.29
Liechtenstein,38137,1/19/2021,2398,6.29
United Kingdom,67886004,3/13/2021,4267015,6.29
United Kingdom,67886004,3/14/2021,4271710,6.29
San Marino,33938,12/21/2020,2135,6.29
Spain,46754783,2/5/2021,2941990,6.29
Spain,46754783,2/6/2021,2941990,6.29
Spain,46754783,2/7/2021,2941990,6.29
Switzerland,8654618,2/16/2021,544282,6.29
Switzerland,8654618,2/15/2021,543207,6.28
United Kingdom,67886004,3/12/2021,4261398,6.28
France,68147687,3/19/2021,4277171,6.28
Croatia,4105268,3/21/2021,257639,6.28
Croatia,4105268,3/22/2021,257789,6.28
Belgium,11589616,2/9/2021,728334,6.28
Armenia,2963234,3/24/2021,186184,6.28
Austria,9006400,4/7/2021,566008,6.28
Liechtenstein,38137,1/18/2021,2395,6.28
Netherlands,17134873,2/22/2021,1075425,6.28
Qatar,2881060,4/1/2021,180804,6.28
Israel,8655541,1/16/2021,543499,6.28
Kuwait,4270563,4/26/2021,268235,6.28
Italy,60461828,4/13/2021,3793033,6.27
Jordan,10203140,4/5/2021,639444,6.27
Malta,441539,3/19/2021,27694,6.27
United Kingdom,67886004,3/11/2021,4254714,6.27
United States,331002647,1/3/2021,20762047,6.27
Serbia,6804596,2/17/2021,426487,6.27
Slovakia,5459643,3/17/2021,342430,6.27
Chile,19116209,4/30/2021,1198245,6.27
Georgia,3989175,1/20/2021,249934,6.27
Bahrain,1701583,2/6/2021,106713,6.27
Belgium,11589616,2/8/2021,726483,6.27
Belgium,11589616,2/7/2021,725610,6.26
Croatia,4105268,3/20/2021,256805,6.26
Czechia,10708982,12/27/2020,670599,6.26
Lebanon,6825442,3/17/2021,426977,6.26
Liechtenstein,38137,1/17/2021,2389,6.26
Lithuania,2722291,1/18/2021,170513,6.26
United Kingdom,67886004,3/10/2021,4247879,6.26
United Kingdom,67886004,3/9/2021,4241858,6.25
Sweden,10099270,2/19/2021,631166,6.25
Sweden,10099270,2/20/2021,631166,6.25
Sweden,10099270,2/21/2021,631166,6.25
Sweden,10099270,2/22/2021,631166,6.25
Switzerland,8654618,2/12/2021,540727,6.25
Switzerland,8654618,2/13/2021,540727,6.25
Switzerland,8654618,2/14/2021,540727,6.25
Belgium,11589616,2/6/2021,723870,6.25
Argentina,45195777,4/23/2021,2824652,6.25
Austria,9006400,4/6/2021,562907,6.25
Georgia,3989175,1/19/2021,249465,6.25
Brazil,212559409,4/8/2021,13279857,6.25
Latvia,1886202,4/29/2021,117795,6.25
Liechtenstein,38137,1/16/2021,2383,6.25
Lithuania,2722291,1/17/2021,170036,6.25
Italy,60461828,4/12/2021,3779594,6.25
Kuwait,4270563,4/25/2021,266949,6.25
Hungary,9660350,3/25/2021,603347,6.25
Monaco,39244,4/29/2021,2452,6.25
Monaco,39244,4/30/2021,2454,6.25
Qatar,2881060,3/31/2021,179964,6.25
Netherlands,17134873,2/21/2021,1071223,6.25
Italy,60461828,4/11/2021,3769814,6.24
North Macedonia,2083380,3/31/2021,130022,6.24
Panama,4314768,1/7/2021,269091,6.24
Liechtenstein,38137,1/15/2021,2378,6.24
Portugal,10196707,1/24/2021,636190,6.24
Monaco,39244,4/28/2021,2447,6.24
United Kingdom,67886004,3/8/2021,4235989,6.24
Bahrain,1701583,2/5/2021,106198,6.24
Cyprus,875899,4/16/2021,54621,6.24
Andorra,77265,11/1/2020,4825,6.24
Armenia,2963234,3/23/2021,185020,6.24
Austria,9006400,4/5/2021,560972,6.23
Chile,19116209,4/29/2021,1190991,6.23
Croatia,4105268,3/19/2021,255619,6.23
Czechia,10708982,12/26/2020,667569,6.23
Malta,441539,3/18/2021,27515,6.23
Montenegro,628062,12/8/2020,39153,6.23
Poland,37846605,4/1/2021,2356970,6.23
Liechtenstein,38137,1/14/2021,2375,6.23
United Kingdom,67886004,3/6/2021,4225906,6.23
United Kingdom,67886004,3/7/2021,4231166,6.23
Switzerland,8654618,2/11/2021,539474,6.23
Serbia,6804596,2/16/2021,424020,6.23
Spain,46754783,2/4/2021,2913425,6.23
Switzerland,8654618,2/10/2021,538118,6.22
United Kingdom,67886004,3/5/2021,4219788,6.22
Slovakia,5459643,3/16/2021,339538,6.22
Armenia,2963234,3/22/2021,184219,6.22
Belgium,11589616,2/5/2021,721432,6.22
France,68147687,3/18/2021,4241973,6.22
Lithuania,2722291,1/16/2021,169194,6.22
Moldova,4033963,4/30/2021,250837,6.22
Monaco,39244,4/27/2021,2442,6.22
Qatar,2881060,3/30/2021,179184,6.22
Netherlands,17134873,2/20/2021,1066522,6.22
Latvia,1886202,4/28/2021,117099,6.21
Liechtenstein,38137,1/13/2021,2370,6.21
Italy,60461828,4/10/2021,3754077,6.21
Kuwait,4270563,4/24/2021,265404,6.21
Moldova,4033963,4/29/2021,250508,6.21
Monaco,39244,4/26/2021,2439,6.21
San Marino,33938,12/19/2020,2107,6.21
San Marino,33938,12/20/2020,2107,6.21
Sweden,10099270,2/18/2021,627022,6.21
United Kingdom,67886004,3/4/2021,4213764,6.21
United States,331002647,1/2/2021,20553301,6.21
Georgia,3989175,1/17/2021,247805,6.21
Georgia,3989175,1/18/2021,247915,6.21
Czechia,10708982,12/25/2020,664863,6.21
Brazil,212559409,4/7/2021,13193205,6.21
Croatia,4105268,3/18/2021,254507,6.2
Armenia,2963234,3/21/2021,183713,6.2
Austria,9006400,4/4/2021,558755,6.2
Bahrain,1701583,2/4/2021,105496,6.2
Belgium,11589616,2/4/2021,718847,6.2
Estonia,1326539,3/12/2021,82286,6.2
Chile,19116209,4/28/2021,1184271,6.2
Moldova,4033963,4/28/2021,250138,6.2
Monaco,39244,4/25/2021,2432,6.2
Lebanon,6825442,3/16/2021,423433,6.2
Netherlands,17134873,2/19/2021,1061903,6.2
Jordan,10203140,4/4/2021,632907,6.2
United Kingdom,67886004,3/3/2021,4207120,6.2
Serbia,6804596,2/15/2021,422210,6.2
Switzerland,8654618,2/9/2021,536516,6.2
United Kingdom,67886004,3/2/2021,4200700,6.19
Serbia,6804596,2/14/2021,420879,6.19
Slovakia,5459643,3/15/2021,337960,6.19
Georgia,3989175,1/16/2021,247025,6.19
Argentina,45195777,4/22/2021,2796768,6.19
Kuwait,4270563,4/23/2021,264198,6.19
Moldova,4033963,4/27/2021,249714,6.19
Monaco,39244,4/24/2021,2429,6.19
Qatar,2881060,3/29/2021,178464,6.19
Israel,8655541,1/15/2021,535049,6.18
Italy,60461828,4/9/2021,3736526,6.18
Liechtenstein,38137,1/12/2021,2355,6.18
Malta,441539,3/17/2021,27272,6.18
Moldova,4033963,4/25/2021,249139,6.18
Moldova,4033963,4/26/2021,249385,6.18
Monaco,39244,4/23/2021,2426,6.18
Slovakia,5459643,3/14/2021,337503,6.18
Switzerland,8654618,2/8/2021,535153,6.18
United Kingdom,67886004,3/1/2021,4194289,6.18
Armenia,2963234,3/20/2021,183127,6.18
Belgium,11589616,2/3/2021,716395,6.18
Chile,19116209,4/27/2021,1179772,6.17
Croatia,4105268,3/17/2021,253310,6.17
Czechia,10708982,12/24/2020,660461,6.17
Austria,9006400,4/3/2021,556012,6.17
France,68147687,3/17/2021,4206912,6.17
Moldova,4033963,4/24/2021,248898,6.17
Monaco,39244,4/21/2021,2422,6.17
Monaco,39244,4/22/2021,2423,6.17
North Macedonia,2083380,3/30/2021,128511,6.17
Qatar,2881060,3/28/2021,177774,6.17
Lithuania,2722291,1/15/2021,167960,6.17
Netherlands,17134873,2/18/2021,1057116,6.17
United Kingdom,67886004,2/28/2021,4188827,6.17
Slovenia,2078932,1/5/2021,128370,6.17
Spain,46754783,2/3/2021,2883465,6.17
United Kingdom,67886004,2/27/2021,4182772,6.16
Serbia,6804596,2/13/2021,419493,6.16
Slovakia,5459643,3/13/2021,336235,6.16
Sweden,10099270,2/17/2021,622102,6.16
Georgia,3989175,1/15/2021,245789,6.16
Brazil,212559409,4/6/2021,13100580,6.16
Bahrain,1701583,2/3/2021,104792,6.16
Andorra,77265,10/31/2020,4756,6.16
Cyprus,875899,4/15/2021,53944,6.16
Moldova,4033963,4/23/2021,248518,6.16
Latvia,1886202,4/27/2021,116132,6.16
Lebanon,6825442,3/15/2021,419953,6.15
Liechtenstein,38137,1/11/2021,2346,6.15
Luxembourg,625976,12/7/2020,38476,6.15
Luxembourg,625976,12/8/2020,38476,6.15
Luxembourg,625976,12/9/2020,38476,6.15
Italy,60461828,4/8/2021,3717602,6.15
Kuwait,4270563,4/22/2021,262766,6.15
Moldova,4033963,4/22/2021,248009,6.15
Monaco,39244,4/20/2021,2413,6.15
Hungary,9660350,3/24/2021,593710,6.15
Qatar,2881060,3/27/2021,177135,6.15
Switzerland,8654618,2/5/2021,531873,6.15
Switzerland,8654618,2/6/2021,531873,6.15
Switzerland,8654618,2/7/2021,531873,6.15
United Kingdom,67886004,2/26/2021,4175315,6.15
Chile,19116209,4/26/2021,1175614,6.15
Belgium,11589616,2/2/2021,713271,6.15
Belgium,11589616,2/1/2021,711417,6.14
Croatia,4105268,3/16/2021,251865,6.14
Armenia,2963234,3/19/2021,182056,6.14
Austria,9006400,4/2/2021,552729,6.14
Liechtenstein,38137,1/10/2021,2340,6.14
Montenegro,628062,12/7/2020,38562,6.14
Netherlands,17134873,2/17/2021,1052544,6.14
Panama,4314768,1/6/2021,264956,6.14
Jordan,10203140,4/3/2021,626875,6.14
United Kingdom,67886004,2/25/2021,4166727,6.14
Serbia,6804596,2/12/2021,417871,6.14
Switzerland,8654618,2/4/2021,530289,6.13
Argentina,45195777,4/21/2021,2769552,6.13
Bahrain,1701583,2/2/2021,104239,6.13
Belgium,11589616,1/31/2021,710153,6.13
Georgia,3989175,1/14/2021,244612,6.13
Poland,37846605,3/31/2021,2321717,6.13
Qatar,2881060,3/26/2021,176521,6.13
Latvia,1886202,4/26/2021,115536,6.13
Lebanon,6825442,3/14/2021,418448,6.13
Malta,441539,3/16/2021,27061,6.13
Moldova,4033963,4/21/2021,247391,6.13
Monaco,39244,4/19/2021,2404,6.13
Moldova,4033963,4/20/2021,246691,6.12
Portugal,10196707,1/23/2021,624469,6.12
Netherlands,17134873,2/16/2021,1049120,6.12
Israel,8655541,1/14/2021,529814,6.12
Italy,60461828,4/7/2021,3700393,6.12
Kuwait,4270563,4/21/2021,261307,6.12
Lithuania,2722291,1/14/2021,166736,6.12
Sweden,10099270,2/16/2021,617869,6.12
Slovakia,5459643,3/12/2021,333872,6.12
United Kingdom,67886004,2/24/2021,4156707,6.12
United States,331002647,1/1/2021,20252991,6.12
France,68147687,3/16/2021,4168411,6.12
Brazil,212559409,4/5/2021,13013601,6.12
Croatia,4105268,3/14/2021,251045,6.12
Croatia,4105268,3/15/2021,251174,6.12
Chile,19116209,4/25/2021,1169536,6.12
Belgium,11589616,1/30/2021,707837,6.11
Armenia,2963234,3/18/2021,181165,6.11
Brazil,212559409,4/4/2021,12984956,6.11
Latvia,1886202,4/25/2021,115316,6.11
Liechtenstein,38137,1/9/2021,2329,6.11
Netherlands,17134873,2/15/2021,1046381,6.11
Monaco,39244,4/18/2021,2399,6.11
Qatar,2881060,3/25/2021,175919,6.11
North Macedonia,2083380,3/29/2021,127240,6.11
United Kingdom,67886004,2/23/2021,4146760,6.11
Switzerland,8654618,2/3/2021,528524,6.11
San Marino,33938,12/18/2020,2072,6.11
Serbia,6804596,2/11/2021,415943,6.11
United Kingdom,67886004,2/22/2021,4138237,6.1
Spain,46754783,2/2/2021,2851869,6.1
Georgia,3989175,1/13/2021,243255,6.1
Austria,9006400,4/1/2021,549592,6.1
Estonia,1326539,3/11/2021,80929,6.1
Croatia,4105268,3/13/2021,250484,6.1
Moldova,4033963,4/18/2021,245897,6.1
Moldova,4033963,4/19/2021,246238,6.1
Monaco,39244,4/17/2021,2395,6.1
Italy,60461828,4/6/2021,3686707,6.1
Jordan,10203140,4/2/2021,622833,6.1
Kuwait,4270563,4/20/2021,259868,6.09
North Macedonia,2083380,3/28/2021,126938,6.09
Latvia,1886202,4/24/2021,114955,6.09
Lebanon,6825442,3/13/2021,415362,6.09
Montenegro,628062,12/6/2020,38246,6.09
Netherlands,17134873,2/14/2021,1043541,6.09
Moldova,4033963,4/17/2021,245494,6.09
Monaco,39244,4/16/2021,2391,6.09
Qatar,2881060,3/24/2021,175332,6.09
Switzerland,8654618,2/2/2021,526728,6.09
Brazil,212559409,4/3/2021,12953597,6.09
Bahrain,1701583,2/1/2021,103582,6.09
Belgium,11589616,1/29/2021,705120,6.08
Croatia,4105268,3/12/2021,249661,6.08
Cyprus,875899,4/14/2021,53254,6.08
Chile,19116209,4/24/2021,1162811,6.08
Armenia,2963234,3/17/2021,180141,6.08
Italy,60461828,4/5/2021,3678944,6.08
Monaco,39244,4/15/2021,2387,6.08
United Kingdom,67886004,2/21/2021,4127578,6.08
Serbia,6804596,2/10/2021,413943,6.08
Slovakia,5459643,3/11/2021,331571,6.07
United Kingdom,67886004,2/20/2021,4117743,6.07
United States,331002647,12/31/2020,20099363,6.07
Switzerland,8654618,2/1/2021,525095,6.07
Argentina,45195777,4/20/2021,2743620,6.07
Brazil,212559409,4/2/2021,12910082,6.07
France,68147687,3/15/2021,4138345,6.07
Moldova,4033963,4/16/2021,244866,6.07
Monaco,39244,4/14/2021,2384,6.07
Qatar,2881060,3/23/2021,174762,6.07
Lithuania,2722291,1/13/2021,165291,6.07
Italy,60461828,4/4/2021,3668264,6.07
Hungary,9660350,3/23/2021,586123,6.07
Netherlands,17134873,2/13/2021,1040070,6.07
Malta,441539,3/15/2021,26748,6.06
Monaco,39244,4/12/2021,2377,6.06
Monaco,39244,4/13/2021,2378,6.06
North Macedonia,2083380,3/27/2021,126230,6.06
Latvia,1886202,4/23/2021,114244,6.06
Liechtenstein,38137,1/8/2021,2311,6.06
Jordan,10203140,4/1/2021,618059,6.06
France,68147687,3/14/2021,4131874,6.06
Georgia,3989175,1/12/2021,241637,6.06
Austria,9006400,3/31/2021,546229,6.06
Croatia,4105268,3/11/2021,248838,6.06
Bahrain,1701583,1/31/2021,103057,6.06
Belgium,11589616,1/28/2021,702437,6.06
Armenia,2963234,3/16/2021,179287,6.05
Bosnia and Herzegovina,3280815,4/30/2021,198461,6.05
Chile,19116209,4/23/2021,1155902,6.05
United Kingdom,67886004,2/19/2021,4107290,6.05
Serbia,6804596,2/9/2021,411855,6.05
Slovenia,2078932,1/4/2021,125858,6.05
Kuwait,4270563,4/19/2021,258497,6.05
Moldova,4033963,4/15/2021,244177,6.05
Monaco,39244,4/10/2021,2374,6.05
Monaco,39244,4/11/2021,2375,6.05
Poland,37846605,3/30/2021,2288826,6.05
Qatar,2881060,3/22/2021,174228,6.05
Netherlands,17134873,2/12/2021,1035841,6.05
Liechtenstein,38137,1/7/2021,2309,6.05
Italy,60461828,4/3/2021,3650247,6.04
Monaco,39244,4/9/2021,2369,6.04
Belgium,11589616,1/27/2021,699662,6.04
Croatia,4105268,3/10/2021,248061,6.04
Czechia,10708982,12/23/2020,646312,6.04
Brazil,212559409,4/1/2021,12839844,6.04
Andorra,77265,10/30/2020,4665,6.04
Spain,46754783,2/1/2021,2822805,6.04
San Marino,33938,12/17/2020,2049,6.04
Slovakia,5459643,3/10/2021,329593,6.04
United Kingdom,67886004,2/18/2021,4095191,6.03
Moldova,4033963,4/14/2021,243365,6.03
Qatar,2881060,3/21/2021,173709,6.03
Lebanon,6825442,3/12/2021,411839,6.03
Montenegro,628062,12/5/2020,37879,6.03
Armenia,2963234,3/15/2021,178702,6.03
Bahrain,1701583,1/30/2021,102626,6.03
Bosnia and Herzegovina,3280815,4/29/2021,197866,6.03
Bosnia and Herzegovina,3280815,4/28/2021,197378,6.02
Armenia,2963234,3/14/2021,178385,6.02
Austria,9006400,3/30/2021,542542,6.02
France,68147687,3/13/2021,4105527,6.02
Croatia,4105268,3/9/2021,247099,6.02
Serbia,6804596,2/8/2021,409841,6.02
Sweden,10099270,2/12/2021,608411,6.02
Sweden,10099270,2/13/2021,608411,6.02
Sweden,10099270,2/14/2021,608411,6.02
Sweden,10099270,2/15/2021,608411,6.02
Switzerland,8654618,1/29/2021,521320,6.02
Switzerland,8654618,1/30/2021,521320,6.02
Switzerland,8654618,1/31/2021,521320,6.02
Slovenia,2078932,1/3/2021,125086,6.02
Netherlands,17134873,2/11/2021,1031454,6.02
Kuwait,4270563,4/18/2021,256987,6.02
Monaco,39244,4/8/2021,2364,6.02
Latvia,1886202,4/22/2021,113561,6.02
Liechtenstein,38137,1/6/2021,2295,6.02
Panama,4314768,1/5/2021,259770,6.02
Israel,8655541,1/13/2021,520060,6.01
Qatar,2881060,3/20/2021,173206,6.01
Lithuania,2722291,1/12/2021,163527,6.01
Hungary,9660350,3/22/2021,580642,6.01
Malta,441539,3/14/2021,26535,6.01
Moldova,4033963,4/13/2021,242364,6.01
Croatia,4105268,3/8/2021,246608,6.01
Cyprus,875899,4/13/2021,52652,6.01
Argentina,45195777,4/19/2021,2714475,6.01
Chile,19116209,4/22/2021,1148320,6.01
Georgia,3989175,1/11/2021,239780,6.01
Belgium,11589616,1/26/2021,696642,6.01
United Kingdom,67886004,2/17/2021,4083096,6.01
United Kingdom,67886004,2/16/2021,4070336,6
United States,331002647,12/30/2020,19863696,6
Switzerland,8654618,1/28/2021,519404,6
